Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,53490.35182
Switzerland,CHE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.050027855
Switzerland,CHE,CO2 emissions (kt),EN.ATM.CO2E.KT,37376.3
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.358609865
Switzerland,CHE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.902709701
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,217.0076296
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,87123.66044
Syrian Arab Republic,SYR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.709079215
Syrian Arab Republic,SYR,CO2 emissions (kt),EN.ATM.CO2E.KT,26840.4
Syrian Arab Republic,SYR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.335459488
Syrian Arab Republic,SYR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.95362503
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,109.4497141
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,781.3912174
Tajikistan,TJK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.81925627
Tajikistan,TJK,CO2 emissions (kt),EN.ATM.CO2E.KT,8965.7
Tajikistan,TJK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.960233171
Tajikistan,TJK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.31858602
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,67.27432092
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1172.079123
Tanzania,TZA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.248029836
Tanzania,TZA,CO2 emissions (kt),EN.ATM.CO2E.KT,14960.8
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.249877327
Tanzania,TZA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.74048013
Tanzania,TZA,Population density (people per sq. km of land area),EN.POP.DNST,67.59153195
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1038.736328
Thailand,THA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.596390903
Thailand,THA,CO2 emissions (kt),EN.ATM.CO2E.KT,274466.7
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.849043757
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.40271356
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,139.5755701
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6453.894143
Timor-Leste,TLS,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.31508457
Timor-Leste,TLS,CO2 emissions (kt),EN.ATM.CO2E.KT,617.6
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.482334951
Timor-Leste,TLS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.65130893
Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,86.10880968
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1530.81108
Togo,TGO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.353775382
Togo,TGO,CO2 emissions (kt),EN.ATM.CO2E.KT,2442.3
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.296284381
Togo,TGO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,46.21037553
Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,151.5553227
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,837.4929276
Tonga,TON,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.332468594
Tonga,TON,CO2 emissions (kt),EN.ATM.CO2E.KT,161.5
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.538813351
Tonga,TON,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.58622123
Tonga,TON,Population density (people per sq. km of land area),EN.POP.DNST,145.7652778
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4628.447252
Trinidad and Tobago,TTO,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.726291516
Trinidad and Tobago,TTO,CO2 emissions (kt),EN.ATM.CO2E.KT,17195.3
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.31303229
Trinidad and Tobago,TTO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.97072547
Trinidad and Tobago,TTO,Population density (people per sq. km of land area),EN.POP.DNST,296.2875244
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15576.4346
Tunisia,TUN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.629199113
Tunisia,TUN,CO2 emissions (kt),EN.ATM.CO2E.KT,31045
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.576495226
Tunisia,TUN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.42981942
Tunisia,TUN,Population density (people per sq. km of land area),EN.POP.DNST,77.55737642
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4094.880578
Turkiye,TUR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.400219181
Turkiye,TUR,CO2 emissions (kt),EN.ATM.CO2E.KT,398772.9
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.776771154
Turkiye,TUR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,26.03180162
Turkiye,TUR,Population density (people per sq. km of land area),EN.POP.DNST,108.4698933
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11935.38787
Turkmenistan,TKM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.383324531
Turkmenistan,TKM,CO2 emissions (kt),EN.ATM.CO2E.KT,63231.8
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.26753615
Turkmenistan,TKM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,26.19766251
Turkmenistan,TKM,Population density (people per sq. km of land area),EN.POP.DNST,13.10497308
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7422.362521
Turks and Caicos Islands,TCA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Turks and Caicos Islands,TCA,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Turks and Caicos Islands,TCA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,45.34736842
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25438.78329
Tuvalu,TUV,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.193541572
Tuvalu,TUV,CO2 emissions (kt),EN.ATM.CO2E.KT,8.9
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.81234027
Tuvalu,TUV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.02840838
Tuvalu,TUV,Population density (people per sq. km of land area),EN.POP.DNST,365.2
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4197.239177
Uganda,UGA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.150075579
Uganda,UGA,CO2 emissions (kt),EN.ATM.CO2E.KT,5943
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.138373162
Uganda,UGA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,35.21822646
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,214.1885099
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,922.0231741
Ukraine,UKR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.71270202
Ukraine,UKR,CO2 emissions (kt),EN.ATM.CO2E.KT,174599.9
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.933652536
Ukraine,UKR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.53144476
Ukraine,UKR,Population density (people per sq. km of land area),EN.POP.DNST,76.60718502
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2425.63501
United Arab Emirates,ARE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.460275272
United Arab Emirates,ARE,CO2 emissions (kt),EN.ATM.CO2E.KT,185645.7
United Arab Emirates,ARE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,20.15334483
United Arab Emirates,ARE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,43.66702552
United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,129.7051112
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43785.41727
United Kingdom,GBR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.10898439
United Kingdom,GBR,CO2 emissions (kt),EN.ATM.CO2E.KT,345934.3
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.175842473
United Kingdom,GBR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.09284402
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,276.2630802
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47491.59456
United States,USA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.241744011
United States,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,4817710.4
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.67338071
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.663692516
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,35.89317567
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,60698.0113
Uruguay,URY,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.113042079
Uruguay,URY,CO2 emissions (kt),EN.ATM.CO2E.KT,6806.7
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.985381557
Uruguay,URY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.533862914
Uruguay,URY,Population density (people per sq. km of land area),EN.POP.DNST,19.58866987
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17563.20815
Uzbekistan,UZB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.100249483
Uzbekistan,UZB,CO2 emissions (kt),EN.ATM.CO2E.KT,117687.8
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.504662697
Uzbekistan,UZB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,34.78609557
Uzbekistan,UZB,Population density (people per sq. km of land area),EN.POP.DNST,76.22283256
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3185.334555
Vanuatu,VUT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.193126728
Vanuatu,VUT,CO2 emissions (kt),EN.ATM.CO2E.KT,166.9
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.548284517
Vanuatu,VUT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.88296752
Vanuatu,VUT,Population density (people per sq. km of land area),EN.POP.DNST,24.97161608
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2838.988278
"Venezuela, RB",VEN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
"Venezuela, RB",VEN,CO2 emissions (kt),EN.ATM.CO2E.KT,107502.3
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.71059907
"Venezuela, RB",VEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.74698878
"Venezuela, RB",VEN,Population density (people per sq. km of land area),EN.POP.DNST,32.84585114
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Vietnam,VNM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.084995525
Vietnam,VNM,CO2 emissions (kt),EN.ATM.CO2E.KT,341716.8
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.567848369
Vietnam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.3898157
Vietnam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,305.5770717
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3288.353073
Virgin Islands (U.S.),VIR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Virgin Islands (U.S.),VIR,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Virgin Islands (U.S.),VIR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.996021018
Virgin Islands (U.S.),VIR,Population density (people per sq. km of land area),EN.POP.DNST,304.7685714
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36273.0951
West Bank and Gaza,PSE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
West Bank and Gaza,PSE,CO2 emissions (kt),EN.ATM.CO2E.KT,..
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
West Bank and Gaza,PSE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,31.30254529
West Bank and Gaza,PSE,Population density (people per sq. km of land area),EN.POP.DNST,778.2900332
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3378.434621
"Yemen, Rep.",YEM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.300095009
"Yemen, Rep.",YEM,CO2 emissions (kt),EN.ATM.CO2E.KT,11194.8
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.354864477
"Yemen, Rep.",YEM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.46696713
"Yemen, Rep.",YEM,Population density (people per sq. km of land area),EN.POP.DNST,59.75091577
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1182.507094
Zambia,ZMB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.316137141
Zambia,ZMB,CO2 emissions (kt),EN.ATM.CO2E.KT,7615.7
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.414336364
Zambia,ZMB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,25.92546019
Zambia,ZMB,Population density (people per sq. km of land area),EN.POP.DNST,24.72521422
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1310.622224
Zimbabwe,ZWE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.493926636
Zimbabwe,ZWE,CO2 emissions (kt),EN.ATM.CO2E.KT,10185.3
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.663338328
Zimbabwe,ZWE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.83469969
Zimbabwe,ZWE,Population density (people per sq. km of land area),EN.POP.DNST,39.69137392
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1342.989586
