Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Nepal,NPL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.452879093427463
Nepal,NPL,CO2 emissions (kt),EN.ATM.CO2E.KT,13860.5
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.480724943133609
Nepal,NPL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,83.10319363
Nepal,NPL,Population density (people per sq. km of land area),EN.POP.DNST,201.133561213812
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1061.48627770693
Netherlands,NLD,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.173685406205519
Netherlands,NLD,CO2 emissions (kt),EN.ATM.CO2E.KT,145939.237
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.41396927991521
Netherlands,NLD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.0392862
Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,515.143272943273
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,48443.7320540283
New Caledonia,NCL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
New Caledonia,NCL,CO2 emissions (kt),EN.ATM.CO2E.KT,..
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
New Caledonia,NCL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
New Caledonia,NCL,Population density (people per sq. km of land area),EN.POP.DNST,14.8380743982495
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
New Zealand,NZL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.167578362644133
New Zealand,NZL,CO2 emissions (kt),EN.ATM.CO2E.KT,34008.2
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.83005302056555
New Zealand,NZL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.048305496
New Zealand,NZL,Population density (people per sq. km of land area),EN.POP.DNST,18.9100300026585
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40757.3681518167
Nicaragua,NIC,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.39185390390104
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,5131.9
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.770101819888702
Nicaragua,NIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,20.43900913
Nicaragua,NIC,Population density (people per sq. km of land area),EN.POP.DNST,55.3758018946319
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1965.2779064393
Niger,NER,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.176803889478149
Niger,NER,CO2 emissions (kt),EN.ATM.CO2E.KT,2159.15
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.092100576055693
Niger,NER,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,80.10926696
Niger,NER,Population density (people per sq. km of land area),EN.POP.DNST,18.507454803821
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,520.919400175727
Nigeria,NGA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.234689263933417
Nigeria,NGA,CO2 emissions (kt),EN.ATM.CO2E.KT,119544.1
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.588005207479626
Nigeria,NGA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,70.39625682
Nigeria,NGA,Population density (people per sq. km of land area),EN.POP.DNST,223.222648967357
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2505.46274518312
North Macedonia,MKD,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.711287256143993
North Macedonia,MKD,CO2 emissions (kt),EN.ATM.CO2E.KT,7956.1
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.83113737507789
North Macedonia,MKD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.26931856
North Macedonia,MKD,Population density (people per sq. km of land area),EN.POP.DNST,82.3431403647898
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5386.2027499932
Northern Mariana Islands,MNP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Northern Mariana Islands,MNP,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Northern Mariana Islands,MNP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.151978907
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,108.386956521739
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20796.0304233721
Norway,NOR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.0918017335490724
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,37661.6
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.04232094266605
Norway,NOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.642383374
Norway,NOR,Population density (people per sq. km of land area),EN.POP.DNST,14.6479975020132
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76712.2871258373
Oman,OMN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.911999101163876
Oman,OMN,CO2 emissions (kt),EN.ATM.CO2E.KT,75744.8
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.4563584347506
Oman,OMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.57247023
Oman,OMN,Population density (people per sq. km of land area),EN.POP.DNST,14.8716252019386
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18044.2704535008
Pakistan,PAK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.567476918639902
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,184096.3
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.824459652346009
Pakistan,PAK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,62.57424987
Pakistan,PAK,Population density (people per sq. km of land area),EN.POP.DNST,289.660232461602
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1452.85142930928
Palau,PLW,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.804737662774171
Palau,PLW,CO2 emissions (kt),EN.ATM.CO2E.KT,217.4
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.1344050011163
Palau,PLW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.873805482
Palau,PLW,Population density (people per sq. km of land area),EN.POP.DNST,38.9478260869565
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15078.7089537793
Panama,PAN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204066376740446
Panama,PAN,CO2 emissions (kt),EN.ATM.CO2E.KT,13099.9
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.09505043316861
Panama,PAN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.20059479
Panama,PAN,Population density (people per sq. km of land area),EN.POP.DNST,57.0575896468051
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15166.880907114
Papua New Guinea,PNG,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.302086327541805
Papua New Guinea,PNG,CO2 emissions (kt),EN.ATM.CO2E.KT,7467.5
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.782552890305524
Papua New Guinea,PNG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.2311858
Papua New Guinea,PNG,Population density (people per sq. km of land area),EN.POP.DNST,21.0716027028221
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2590.49423611278
Paraguay,PRY,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.199169474599187
Paraguay,PRY,CO2 emissions (kt),EN.ATM.CO2E.KT,8101.6
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.24066887329392
Paraguay,PRY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.51891553
Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,16.436008054367
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6229.21196026985
Peru,PER,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.264965373707612
Peru,PER,CO2 emissions (kt),EN.ATM.CO2E.KT,56972.2
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.73564177469023
Peru,PER,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.82669477
Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,25.64442265625
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6550.44751849538
Philippines,PHL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.368153211587749
Philippines,PHL,CO2 emissions (kt),EN.ATM.CO2E.KT,145871.3
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.32152779028498
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.82613108
Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,370.194197940772
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3589.6136409773
Poland,POL,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.516091958643297
Poland,POL,CO2 emissions (kt),EN.ATM.CO2E.KT,294948.3
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.76885578278686
Poland,POL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,22.6420051
Poland,POL,Population density (people per sq. km of land area),EN.POP.DNST,124.025595374212
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15053.2393552684
Portugal,PRT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.200414745200682
Portugal,PRT,CO2 emissions (kt),EN.ATM.CO2E.KT,44564.7
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.33244804259817
Portugal,PRT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.254802244
Portugal,PRT,Population density (people per sq. km of land area),EN.POP.DNST,112.288582794065
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21617.411624379
Puerto Rico,PRI,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Puerto Rico,PRI,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Puerto Rico,PRI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,6.85168132
Puerto Rico,PRI,Population density (people per sq. km of land area),EN.POP.DNST,360.055693348365
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30181.2724849071
Qatar,QAT,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.534201305380496
Qatar,QAT,CO2 emissions (kt),EN.ATM.CO2E.KT,89486.8
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,31.8772030129291
Qatar,QAT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,76.04929303
Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,244.319843342037
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,59672.641552652
Romania,ROU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.339207450428174
Romania,ROU,CO2 emissions (kt),EN.ATM.CO2E.KT,73942.8
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.81706295716296
Romania,ROU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.67108952
Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,84.1952712100139
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11252.8865517098
Russian Federation,RUS,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.16560307058612
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,1703588.7
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.7971941673637
Russian Federation,RUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.59553193
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,8.81769599441163
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9958.4697265625
Rwanda,RWA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.129785919053272
Rwanda,RWA,CO2 emissions (kt),EN.ATM.CO2E.KT,1451.1
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.113057797770289
Rwanda,RWA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,36.18491574
Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,520.268666396433
Rwanda,RWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,871.109890772384
Samoa,WSM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.297472156625344
Samoa,WSM,CO2 emissions (kt),EN.ATM.CO2E.KT,278.7
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.31521200537977
Samoa,WSM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.01483371
Samoa,WSM,Population density (people per sq. km of land area),EN.POP.DNST,76.2248201438849
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4421.29448449939
San Marino,SMR,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
San Marino,SMR,CO2 emissions (kt),EN.ATM.CO2E.KT,..
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
San Marino,SMR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.906728131
San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,569.633333333333
San Marino,SMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,44143.0456407723
Sao Tome and Principe,STP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.38971186001781
Sao Tome and Principe,STP,CO2 emissions (kt),EN.ATM.CO2E.KT,140.2
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.6533115252168
Sao Tome and Principe,STP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,31.05885758
Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,223.540625
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1676.39631287316
Saudi Arabia,SAU,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.742347315650247
Saudi Arabia,SAU,CO2 emissions (kt),EN.ATM.CO2E.KT,526770.3
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.7030166496769
Saudi Arabia,SAU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,61.50824107
Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,16.6662923491294
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19806.1154660443
Senegal,SEN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.545099921621753
Senegal,SEN,CO2 emissions (kt),EN.ATM.CO2E.KT,12297.8
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.768574983933597
Senegal,SEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,60.21139678
Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,83.1079883654495
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1409.97082084872
Serbia,SRB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.00908536797078
Serbia,SRB,CO2 emissions (kt),EN.ATM.CO2E.KT,46030.1
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.62757991630233
Serbia,SRB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,25.35417205
Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,79.4104161902584
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6567.90805482597
Seychelles,SYC,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.364106903488162
Seychelles,SYC,CO2 emissions (kt),EN.ATM.CO2E.KT,595.3
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.09782330345711
Seychelles,SYC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.5639189
Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,212.228260869565
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16747.3432803379
Sierra Leone,SLE,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.203302788361044
Sierra Leone,SLE,CO2 emissions (kt),EN.ATM.CO2E.KT,1038.8
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.129094346244259
Sierra Leone,SLE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,51.09606544
Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,111.482793017456
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,634.985615716206
Singapore,SGP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.128993254536261
Singapore,SGP,CO2 emissions (kt),EN.ATM.CO2E.KT,45163.2
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.91841038479591
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.76588248
Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,7965.87849162011
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61386.2361505887
Sint Maarten (Dutch part),SXM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Sint Maarten (Dutch part),SXM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,1223.76470588235
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28972.9116359026
Slovak Republic,SVK,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.311923378622869
Slovak Republic,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,31032.5
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.68970729978492
Slovak Republic,SVK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.36521464
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,113.43899750416
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18240.7209260966
Slovenia,SVN,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.27122186095616
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,13665
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.54333372438511
Slovenia,SVN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.96940443
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,103.711934605987
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,24125.3920363107
Solomon Islands,SLB,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.204883683877666
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,304.8
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.451560238402472
Solomon Islands,SLB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.89495904
Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,24.115505537692
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2203.98340100178
Somalia,SOM,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.0957545382109808
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,655.7
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.041029202880867
Somalia,SOM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.36142727
Somalia,SOM,Population density (people per sq. km of land area),EN.POP.DNST,25.4747027130424
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,428.483115760689
South Africa,ZAF,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,1.2422925022972
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,446626
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.68890762322173
South Africa,ZAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.67475434
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,47.8835494481036
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6189.28924468567
South Sudan,SSD,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
South Sudan,SSD,CO2 emissions (kt),EN.ATM.CO2E.KT,1824.6
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.174641876951273
South Sudan,SSD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,37.55277786
South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,16.5329482695868
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Spain,ESP,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.182704979045161
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,241886.5
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.13179880095904
Spain,ESP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,9.728788477
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,94.3508089023978
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,28087.8979203438
Sri Lanka,LKA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.241009811231683
Sri Lanka,LKA,CO2 emissions (kt),EN.ATM.CO2E.KT,23427.9
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.07452644131542
Sri Lanka,LKA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.96439581
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,352.431694638296
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4458.43443395121
St. Kitts and Nevis,KNA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.234326523145724
St. Kitts and Nevis,KNA,CO2 emissions (kt),EN.ATM.CO2E.KT,247.5
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.18737424547284
St. Kitts and Nevis,KNA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.789142812
St. Kitts and Nevis,KNA,Population density (people per sq. km of land area),EN.POP.DNST,183.507692307692
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22137.3755554206
St. Lucia,LCA,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,0.270649147239334
St. Lucia,LCA,CO2 emissions (kt),EN.ATM.CO2E.KT,534.6
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.9935660169221
St. Lucia,LCA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.22131742
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,292.759016393443
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11060.6888935619
St. Martin (French part),MAF,CO2 emissions (kg per 2015 US$ of GDP),EN.ATM.CO2E.KD.GD,..
St. Martin (French part),MAF,CO2 emissions (kt),EN.ATM.CO2E.KT,..
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
St. Martin (French part),MAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,662.42
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
